Support Count,Label,Tot Fwd Pkts Category,Tot Bwd Pkts Category,Flow Duration Category,TotLen Fwd Pkts Category,TotLen Bwd Pkts Category,Flow IAT Mean Category,Pkt Size Avg Category,Fwd Act Data Pkts Category,Bwd Pkts/s Category,Fwd Pkts/s Category,Subflow Bwd Byts Category,Dst Port,Protocol,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,Init Fwd Win Byts Category,Fwd Seg Size Min
1912,Bot,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,NaN,20
72296,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
72297,DDOS attack-HOIC,NaN,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,30969.0,20
72300,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,NaN,20
74219,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,NaN,20
310,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,511.5,20
320,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,511.5,20
2723,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,NaN,20
73540,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
73544,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,NaN,20
15125,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
2886,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,511.5,20
81193,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
389,Portscan,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,1762.6642132499999,3580.3784364999997,64.5,NaN,6,NaN,1,0,511.5,20
10450,Bot,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,511.5,20
10454,Bot,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,NaN,6,0,1,0,511.5,20
109371,Bot,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,NaN,20
9017,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,80,6,0,1,0,30969.0,20
9019,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,80,6,0,1,0,NaN,20
118392,Bot,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,NaN,6,0,1,0,NaN,20
13026,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,511.5,20
13033,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,NaN,6,0,1,0,511.5,20
132476,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,NaN,20
16670,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,80,6,0,1,0,30969.0,20
16672,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,80,6,0,1,0,NaN,20
13104,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,511.5,20
17914,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
19215,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,30969.0,20
19216,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,NaN,20
19217,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,NaN,6,0,1,0,NaN,20
60227,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
60233,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,NaN,20
60242,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,708.90559105,64.5,NaN,6,0,1,0,NaN,20
79442,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
79449,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,NaN,20
55587,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
55600,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,708.90559105,64.5,NaN,6,0,1,0,NaN,20
865,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
1535,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,398.91666665,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
866,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,NaN,20
7771,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,NaN,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
115814,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
115820,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,NaN,20
1854,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
3272,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
1857,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,NaN,20
2719,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
135029,DDOS attack-HOIC,1.5,0.5,3921.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
220,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,NaN,0.5,217.26817253032502,332.2544249,532.0,80,6,0,0,1,49136.5,20
2442,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
4159,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
2574,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,NaN,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
31095,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,30969.0,20
31097,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,NaN,20
31116,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,NaN,6,0,1,0,NaN,20
50310,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,30969.0,20
50313,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,5249.5,32.5,0.5,35.631627280325,332.2544249,64.5,80,6,0,1,0,NaN,20
4445,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
7783,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
6887,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
10737,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,NaN,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
7228,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
19068,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,10555.5,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
19071,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,10555.5,32.5,0.5,NaN,128.352005265,64.5,80,6,0,1,0,NaN,20
6549,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
25617,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,10555.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
1634,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
2989,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
1766,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,NaN,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
13398,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
23595,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
15032,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,NaN,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
26296,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
32845,DDOS attack-HOIC,1.5,0.5,12323.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
10094,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
17449,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
10095,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,NaN,20
892,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
1514,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,5249.5,NaN,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
4242,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
7316,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
5134,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
14336,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,5249.5,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
2459,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
2462,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,224.8744679,64.5,NaN,6,0,1,0,NaN,20
33554,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
33556,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,5249.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,NaN,20
112996,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,5249.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
8908,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,30969.0,20
8910,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,NaN,20
8912,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,NaN,20
89153,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
89155,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,NaN,20
89168,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,NaN,6,0,1,0,NaN,20
98061,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
98065,DDOS attack-HOIC,1.5,0.5,20560.5,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,NaN,20
3222,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
5594,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
13316,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,NaN,NaN,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
12902,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
22308,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
16124,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
166,Benign,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,49136.5,20
168,Benign,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,NaN,1,0,49136.5,20
168,Benign,1.5,NaN,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,49136.5,20
169,Benign,NaN,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,49136.5,20
206,Benign,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,511.5,20
223,Benign,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,NaN,1,0,511.5,20
208,Benign,1.5,NaN,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,511.5,20
211,Benign,NaN,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,511.5,20
215,Benign,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,511.5,NaN
167,Benign,2.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,0,1,NaN,20
42004,DDOS attack-HOIC,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,30969.0,20
42005,DDOS attack-HOIC,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,30969.0,20
42006,DDOS attack-HOIC,NaN,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,30969.0,20
42154,DDOS attack-HOIC,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,NaN,20
42391,DDOS attack-HOIC,1.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,NaN,20
210,Benign,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,511.5,20
50912,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,30969.0,20
50913,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,1,0,30969.0,20
51064,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,80,6,0,1,0,NaN,20
96381,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
96383,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,NaN,20
154,Benign,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,511.5,20
147293,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
408,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,10555.5,NaN,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
687,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,10555.5,NaN,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
423,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,10555.5,NaN,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
1300,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,NaN,NaN,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
39610,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
39611,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,NaN,20
39626,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,NaN,6,0,1,0,NaN,20
46159,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
46160,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,10555.5,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,NaN,20
65227,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,10555.5,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
2906,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
58493,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
118720,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,708.90559105,64.5,80,6,0,1,0,30969.0,20
40982,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1727.8511907500001,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
40984,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1727.8511907500001,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,NaN,20
40991,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,1727.8511907500001,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,NaN,20
26300,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
115449,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,128.352005265,64.5,80,6,0,1,0,30969.0,20
5369,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
5370,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,NaN,20
9371,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
16394,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
9374,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,NaN,20
11225,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,398.91666665,NaN,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
639,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
1072,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,398.91666665,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
10010,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,NaN,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
5424,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,NaN,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
234,Bot,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,511.5,20
246,Bot,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,511.5,20
1916,Bot,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,NaN,20
118647,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
118653,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,NaN,20
312,Bot,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,511.5,20
119891,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
42069,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
42070,DDOS attack-HOIC,1.5,0.5,8170.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,NaN,20
48618,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,224.8744679,64.5,80,6,0,1,0,30969.0,20
8275,DDOS attack-HOIC,1.5,0.5,1366.0,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
63862,DDOS attack-HOIC,1.5,0.5,NaN,155.5,64.5,2440.5833334999998,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
